0.02398007,0.522453017,0.005918568,0.12147665,0.22314258,0.017866738,0.077653248,0,0.067432969,0.022088836,0.024837203,0.054744617,0.726692985,0.474621515,0.09198041,0.074123989,0.009668508,0.016554455,0.020573933,0.142337576,0.143312102,0.325519713,0.313784818,0.029724951,0.011430972,0.012032581,0.076423669,0.008574769,0.123576212,0.41758049,0,0.113605442,0.547711329,0.065195786,0.479230493,0.700612245,0.951342493,0.513536429,0.019306339,0.821497285,0.022598186,0.086137642,0.115353371,0.058160651,0.078919454,0.020081278,0.220060706,0.115633762,0.038593482,0.27052323,0.192084248,0.340586707,0.326636246,0,0.020123839,0.161777067,0.191980559,0.253279275,0.127327419,0.025101993,0.153391949,0.404025486,0.055532618,0.264310527,0.426993635,0,0.291057463,0.003033367,0.246772202,0.109083552,0.001270648,0.010169497,0.311186742,0.0161545,0,0.569061166,0.013015184,0.715671546,0.534367289,0.027324979,0.054581873,0.002952312,0.156834354,0.48975564,0.121166566,0,0.701010545,0.356764116,0.233724222,0.152442613,0.012267343,0.125212465,1,0.071388102,0.026333712,0.005524862,0.029559748,0.353863593,0.388748686,0.159744409,0.393209844,0.004048583,0.013610889,0.405853667,0.575989204,0.065911848,0.745060499,0.078431373,0.439192093,0.162844192,0.166228301,0.141034854,0.434760895,0.156682745,0.1359074,0.422120855,0.562494095,0.882333537,0.147848171,0.315173116,0.101549448,0.007151502,0.110873694,0.142769111,0.186873603,0.455471046,0.464289949,0.270680773,0.511216071,0.145922747,0.017449005,0.628530051,0.011538462,0.336091917,0.198533668,0.083401648,0.494424621,0.06959707,0.393922803,0.450625305,0.014650752,0.198485948,0.056465348,0.553187862,0.176636663,0.167857852,0.29822335,0.004786325,0.11130618,0.455931931,0,0.109947644,0.162539308,0.121710526,0.087009804,0.34938568,0.940298507,0.360309641,0,0.305509182,0.10931677,0.710308835,0.403409903,0.286700414,0.01510574,0.024284475,0.002849003,0.513177376,0.068758717,0.364050456,0.163699761,0.038043478,0.160454833,0.008010986,0.114563107,0.321314952,0.181730304,0.15140818,0.211512718,0.42746346,0.002358491,0.085402185,0.022016157,0.144393241,0.021008403,0.308285469,0.260446076,0.019741838,0.137514793,0.242136499,0,0.58291874,0.162396247,0.415362073,0.287509479,0.003318951,0.040916851,0.083333333,0.180830873,0.133971292,0.086466848,0.562977099,0.186190846,0.066305819,0.366473473,0.57756307,0.349241632,0.533725089,0.161485774,0.44174532,0.002908668,1,0.027205018,0.481229828,0.458607705,0.185957007,0.109711286,0.035613341,0.093253679,0.027690376,0.025300172,0.370140327,0,0.175438596,0.169661513,0.443161314,0.011080332,0.5515739,0.468920393,0.051308103,0.444444444,0.123678647,0.74817734,0.125432669,0.217947176,0.409120521,0.002004008,0.034632035,0.076077237,0.469036851,0.309117402,0.156849768,0.862765957,0.013606149,0.494764398,0.383783784,0.013304949,0.057692308,0.157758621,0.012164217,0.451513504,0.042338427,0.307166131,0.233394834,0.016901408,0.331300813,0.623963134,0.089494163,0.074698795,0.04871304,0.212926249,0.02845828,0.36053158,0.46639428,0.193853428,0.439979345,0.310618676,0.655667583,0,0.555878227,0.305086604,0.018425461,0.380782729,0.215762274,0.809016393,0.011105409,0.005434783,0.056343907,0.003012048,0.712965637,0.141939185,0.43038674,0.025900901,0.07512483,1,0.261433869,0.004531038,0.222752206,0.005257143,0.546769801,0.261741974,0.445868465,0.393431244,0.407458827,0.153732227,0.932165633,0.438429515,0.509888919,0.007028895,0.19360119,0.194151097,0.149511979,0.299886621,0.18710493,0.105263158,0.078733032,0.389562764,0.640918529,0.607407407,0.07753051,0.190223167,0.107329843,0.217878088,0.477212525,0.159875219,0.284465367,0.017403575,0.310520362,0.041252485,0.019132653,0.209902371,0.400967432,0.277237467,0.267840302,0.048387097,0.01188455,0.162985274,0.373318711,0.005766285,0.28650519,0.321057918,0.082322357,0,0.052325581,0.212012707,0,0.176401798,0.047244094,0.050641026,0.069593787,0.15890411,0.159477446,0.058548009,0.387672201,0.313159267,0.111111111,0.070758123,0.352026652,0.104761905,0.361565131,0.437804878,0.363284133,0.691423443,0.391339366,0.002991027,0.224806202,0.113207547,0.043062201,0.256121303,0.013457557,0,0.050420168,0.086572438,0.320203304,0.033167173,0.551739322,0.004111601,0.060699588,0.00326634,0.598159143,0.200517464,0.200562588,0.366044481,0.089986996,0.056376762,0.300926334,0.266263238,0.080877953,0.205530334,0.175084868,0.290858726,0.592923953,0.43045051,0.189750693,0.013909965,0.124658936,0.295717199,1,0.088334742,0.117581187,0.349065421,0.337506259,0.399366086,0.037985136,0.054545455,0.559694586,0.434441088,0.329318651,0.137491141,0.018465473,0.018,0.603810139,0.018949182,0.133525456,0.131313131,0.301516503,0.170060332,0.111644691,0.570451011,0.343419062,0.242320819,0.011309524,0.480278323,0.695665142,0.485422741,0.332453489,0.026591459,0.681826594,0,0.348920863,0.926165979,0.578774167,0.11219185,0.039918117,0.226746095,0.007575758,0.016949153,0.429602231,0.183687226,0.453703704,0.014184397,0.005420054,0.689834276,0.525724676,0,0.169176707,0.075128325,0.365508366,0.03067645,0.008304498,0.042635659,0.034065934,0.04375,0.09526982,0.271461717,0.347120323,0.281119939,0.001375516,0.078947368,0.064175824,0.056910569,0.522423977,0.090771558,0.520680886,0.429378531,0.01025641,0.407467532,0.053793884,0.049611255,0.116442953,0.142857143,0.021452145,0.343320849,0.862243234,0.012195122,0.07448682,0.263736264,0.011970075,0.297015632,0.257541899,0.536502547,0.095602294,0.025886865,0.535753425,0.308638563,0.823943662,0.235203453,0.300275482,0.001598774,0.525409884,0,0.029236277,0.252249357,0.014285714,0.003258656,0.011764706,0.513368984,0.215863989,0.111111111,0.122532335,0.265703168,0.083384805,0.007936508,0.778256546,0.596643205,0.010582011,0.223744292,0.004504505,0,0.05313093,0.304719284,0.315095847,0.541812401,0.316055626,0.183229814,0.108063405,0.025,0.683865326,0,0.169014085,0.013403542,0.389285148,0.224397784,0.493913043,0.121432278,0.403630078,0.278472679,0.027383026,0.350672122,0.443681553,0.005405405,0.008159565,0.122516556,0.011111111,0.518012008,0.134343782,0.09700428,0.065647219,0.330682148,0.137407889,0.446803378,0.084310441,0.134949801,0.085508551,0.073769546,0.025795357,0.303880202,0.201286174,0.23674476,0.567267913,0.096069869,0.479318182,0.288551402,0.099108028,0.014164306,0.043790703,0.04145937,0.439274081,1,0.101442179,1,0.030099404,0.344254511,0.204235441,0.019298246,0.025641026,0.531165312,0.101128122,0.418410042,0.000653168,0.492257539,0.025386997,0.575642965,0.769309432,1,0.102236422,0.06779661,0.050165017,0.011213277,0.518010125,0.0846543,0.083750949,0.106586191,0.278545455,0.104761905,0.035502959,0.032119914,0.649517685,0.021164021,0.927631579,0.064572426,0.569817401,0.309188464,0.034136546,0.920336855,0.01300896,0.501580539,0.508665008,0.317820582,0,0.429708927,0.371377004,0.485365571,0.025,0.006060606,0.147512567,0.356179775,0.547220723,0.030726257,0.056426332,0.014953271,0.007326007,0.00955414,0.029517801,0.046451613,0.625959079,0.075350616,0.102040816,0.122059641,0.04587156,0.164115126,0.019548872,0,0.380883131,0,0,0.329394387,0.493036212,0.019651465,0,1,0,0,0.08496732,0.063316583,0.090848363,0.38372093,0.105011933,0.047012302,0.904619076,0.3,0.336137527,0.318718508,0.046652844,0.041182682,0.019639935,0.051408258,0,0.382022472,0.012162877,0.464566929,0.316387789,0.165770609,0.351826167,0.011627907,0.164680755,0,0.14619883,0.155405405,0.1108742,0.033557047,0.241071429,0.107894737,0.03501146,0.125,0.073417722,0.198237885,0.089436163,0.024137931,0.228848728,0.115562404,0.22782503,0.246153846,0.519585868,0.021231423,0.100075815,0.528097572,0.066481994,0.248290014,1,0.032524613,0.034060847,0.40625,0.343383585,0.264317181,0.017142857,0.430046948,0.017866258,0.224276032,0.843674965,0.118673647,0.111393477,0.43930992,0.211926606,0.048694779,0.013029316,0,0.00952381,0.100371747,0,0.239645815,0.273191365,0.058823529,0.319407669,0.114674993,0,0.252830189,0,0.595238095,0.211369095,0.368711499,0.322525597,0.353146853,0.343419062,0.012793177,0.419857011,0.525675676,0.030769231,0.0455594,0.539370079,0,0.324286317,0.122807018,0.279589935,0,0.582667265,0.604785856,0.007737749,0.204353083,0,0.052536232,0.239490446,0.013333333,0.354148307,0.222222222,0.139896373,0.529654976,0.1,0.258303411,0.190376569,0.347671314,0.346049046,0.387543253,0.061643836,0,0.068965517,0.077549067,0.348478354,0.681958536,0.540097032,0.056234218,0.378805621,0.477530188,0.002564103,0.24378882,0.133464181,0.245949926,0.379436477,0.20846494,0.170554992,0.405472896,0.286097692,0.006134969,0,0.048997773,0.25434373,0.531516469,0.130097087,0.415057375,0.705005325,0.458839822,0.436630037,0.438552189,0.468631724,0.743593586,0.027322404,0.008152174,0.098684211,0.018181818,0.107883817,0,0.171052632,0.475466586,0.138324873,0.54513199,0,0.524216984,0.421907437,0.016949153,0.101952278,0.082520747,0.087947883,0.313673863,0.063694268,0.033704188,7.84E-05,0.330434783,0.075117371,0.325478645,0.090322581,0.380067568,0.28125,0,0.173333333,0.041182039,0.510948905,0.109960159,0.026315789,0.170233463,0,0.296028881,0.173245614,0.005,0.84375,0.033333333,0.40316254,0.040832476,0.264344262,0.136792453,0.499770607,0.431989166,0.071721311,0.081967213,0.140625,0.078693937,0.014492754,0,0.004065041,0.400713436,0.062283737,0.377718833,0.162745098,0.126167296,0.745931953,0.122065728,0.162291169,0.028942705,0.190556492,0.321501014,0.048192771,0.429558011,1,0.541970803,0.3511826,0.20071048,0.126838235,0.797456857,1,0,0.000875486,1,0.797884841,0,0.153547133,0.000514744,0.075581395,0.103879084,0.246806912,0.454545455,0.43873979,0.158357771,0.25748503,0.078947368,0.241905019,0.351043643,0.025046041,0.024948025,0.103896104,0.32278481,0.568720379,0.125329815,0.190712844,0.427357689,0.027064862,0.406150196,0.654828151,0.076446281,0,0.054621849,0,0.003703704,0.481327049,0.111111111,0.226506228,0,0.022222222,0.274157303,0.068965517,0.009504132,1,0.053984576,0.16025641,0.097913323,0.203065134,0.026692088,0.01025641,0.130357143,0.67486631,0.844142886,0.240362812,0.053132435,0.043662431,0.018181818,0.18591224,0.534924672,0.171945701,0.237642954,0.197080292,0.65338966,0.153311966,0.529897367,0.365914787,0.027552674,0.305705853,0.025641026,0.256959315,0,0.022163121,0,0.125,0.177631579,0.288785289,0.002123142,0.57242089,0.706531142,0.62875762,0.392053973,0.302788028,0.023187727,0.174918831,0.086571926,0,0.325709058,0.058035714,0.518691589,0.005025126,0.009433962,7.80E-05,0.160179641,0.297472924,0.125171939,0.500782963,0.016949153,0.289372976,0.228951049,0.137681159,0.236065968,5.10E-05,0,0.56659436,0.290657439,0.301825994,0.431218274,0.268286814,0.101123596,0.066707466,0.19764846,0.479154433,0.019455253,0.481538462,0.359667761,0.746828306,0.374358974,0.541812401,0,0.162436548,0.645308924,0.253931275,0.045563549,0.644438445,0.344615385,0.115087041,0.503953073,0.296759422,0.05489022,0.363420428,0.37804878,0.294421769,0.128540305,0.01755618,0.031523643,0.973189522,0,0.026647966,0,1,0.061946903,0.108882521,0.216372577,0.472058155,0.055453544,0.073734366,0.000150502,0.402173913,0.438016529,0.006134969,0,0.312171838,0.1,0.017615176,0.799108387,0.567630165,0.009836752,0.05875576,0.037037037,0.550812361,0.061566049,0.209881061,0,0.044642857,0.448548813,0.301587302,0.040996785,0.003043214,0.27661597,0.037704918,0.102920723,0.016665042,0.875175316,0.628712871,0.063319854,0.113924051,0.002265519,0,0.64268837,0.366666667,0.016528926,0.17721519,0.181092695,0.230042017,0.18487395,0.114942529,0.242144177,0.385750636,0.0086811,0,0.68229488,0.274074074,0.611446794,0.665055063,0.269696221,0.101736973,0,0.87032156,0.987868762,0.987096774,0.288893468,0.051575931,0.023809524,0.552952202,0.07333975,0.060606061,0,0.300436681,0.216316232,0.168195719,0.944852941,0.841960184,0,0.008510638,0.014851485,0.215203426,0,0.010140326,0.013563502,0.074419455,0.105773374,0.037815126,0.320334262,0.01369863,0.105519481,0.504599726,0.009363493,0.01814059,0.065564584,0.774703557,0.688453159,0.09751434,0.621120516,0.033472803,0.060315431,0.205928684,0.337837838,0.000234714,0.341322553,0.552058922,0.009090909,0.363984674,0.113100081,0.319444444,0.080075492,0.280245023,0.045584046,0.05785124,0.707830393,0,0.473561689,0.15959253,0.199561404,0.275618375,0.87755102,0.285714286,0.259519625,0.080882353,0.309751434,0.0625,0.002256532,0.009411376,0.089015152,1,0,0.131289308,0.040133779,0.008720515,0.009433962,0.255489022,0,0.05470852,0.005555556,0.142857143,0,0.051486362,0.000816993,0.034653465,0.274319066,0.219209691,0.55701116,0.05503302,0.196955929,0.192723697,0.047360734,0.015974877,0.088699878,0.092490842,0,0.000683714,0.043478261,0.116390306,0.107142857,0.547413793,0.037037037,0,0.431818182,0.014285714,0,0.020376176,0.010204082,0.189189189,0.007692308,0.271186441,0.061804962,1,0.108614232,0,0.5,0.783549784,0.018015442,0.148440436,0.079589217,0.008568851,0.009677419,0,0,0.170212766,0.02739726,0.097275479,0.101754386,0.222222222,0.100558659,0.174690007,0.656612529,0.671904944,0.023916293,0.21987315,0.014782261,0.235023041,0.01369863,0.052034825,0.283054004,0.192523364,0.052631579,0.314883721,0.209073724,0.615384615,0.742782152,0.692239072,0.351300415,0,0.275080906,0.001871257,0.055555556,0.034562212,0.115384615,0,0.239130435,0.164634146,0.050610032,0,0.483651226,0.293463143,0.009118541,0.416107383,0.903930131,0.304928604,0.138804016,0.431428571,0.034587996,0,0.008281573,0.274732199,0.484338476,0.169642857,0.345454545,0.051282051,0.360338573,0.386286999,0.166725789,0.116666667,0.0125,0.073138517,0.316521739,0.697465681,0.00551411,0.441825476,0,0.264,0.008130081,0.059561129,0,0.068965517,0.056692913,1,0.104265403,0.750914411,0,0.418644068,0.237132353,0.101674641,0.485032741,0.022670025,0.072009864,0,0.069922605,0.478927203,0.280701754,0,0.02173913,0,0.036144578,0.643845594,0.279171645,0.194827586,0.09352518,0.112291717,0.056365031,0.088383838,0.473684211,0.649022413,0.000163492,1,0.042520294,0.003093722,0.214517174,0.143918919,0.350732601,0.243346008,0.0222858,0.127272727,0.053191489,0.076999013,0.535555556,0.258064516,0,0.422222222,0.018691589,0,0.070599459,0.068181818,0,0.060518732,0.550561798,0.268918074,0.102189781,0,0.287066246,0.075471698,0.032258065,0.373207301,0.504330446,0.065104167,0.049382716,0.35009311,0,0.016602587,0.710708578,0.005667649,0.028905289,0.224285184,0.23992674,0,0.18877551,0.802938634,0.248091603,0.495049505,0.007518797,0.577830189,0.359756098,0.12804878,0.022796353,0.592805005,0.090909091,0.188679245,0.021978022,0.056346044,0.487029831,0.441501104,0.142857143,0.016393443,0,0.019337017,0,0.202247191,0.370967742,0.743589744,0.136363636,0.380062305,0.405727924,0.145614533,0.003507014,0.129353234,0.111111111,0.1875,0.192992533,0.235555556,0.874875208,0.008639309,0.146341463,0,0,0,0.243692308,0.540983607,0,0.074074074,0.386739644,0.67987568,0,0.127777778,0.196911197,0.007666291,0.118204139,0.217948718,0.285297793,0.292358804,0.037037037,0.079022989,0.078787879,0.129306678,0.011459387,0.140435835,0.294272548,0.044367948,0.098901099,0.005584906,0.263157895,0.12885538,0.58673192,0.272727273,0.01619819,0.081154684,0.716971545,0.026353276,0.34375,0.242424242,0.082089552,0.052272727,0.549520767,0.002932551,0.680379747,0,0.354763749,0.206703911,0.079381805,0.279122542,0.368782161,0.079710145,0.486437613,0.757392879,0.23857868,0.00322887,0.06875,0,0.000647333,0.013793103,0.248366013,0.020689655,0.578137028,0.01084991,0.347734457,0.672183908,0.69870328,0,0.036521739,0.016431925,0.122281011,0.028571429,0.067625133,0.033898305,0.237993597,0.022222222,0.019607843,0.521273141,0.20498615,0.481753675,0,0.014981273,0.033898305,0.474031327,0.993326978,0.297297297,0.296594427,0.342105263,0.084361125,0,0.297628782,0.026066351,0.00286123,0.50676819,0.24034749,0.005575599,0.108571429,0.489690722,0.640801001,0.633388796,0.02946593,0.806625578,0.016949153,0.054054054,0.009049774,0.000598623,0.480182232,0.166666667,0.002966625,0.533649289,0.285123967,0.31882565,0.436347673,0.053011448,0.095752896,0,0.56,0.139784946,0.022988506,0.251968504,0.146341463,0.295120062,0.099804305,0.021978022,0.040229885,0.104712042,0.074766355,0.004161712,0.002028398,0.258684405,0.041347626,0.350250627,0.553025374,0,1,0.134560907,0.766773163,0.271744472,0,0.030512612,0.028783253,0.086956522,0.586623691,1,0.030737705,0.231859883,0.435527502,0,0.039215686,0.026450512,0.012536873,0,0.048714479,0.493459302,0.611940299,0.038194444,0.137681159,0.560416667,0.009756098,0.06302521,0.430107527,0.426424546,0.098190527,0.162476723,0.296167247,0.01728024,0.463157895,0.377535101,0.002610966,0.02238806,0.353896104,0.032181168,0.535752401,0,0.7029438,0,0.005775578,0.506806283,0,0,0,0.126436782,0.306306306,0.258064516,0.166666667,0.297823597,0.008403361,0.478649454,0.121710526,0.084753788,0.267857143,0.088235294,0.485500468,0.1,0.177083333,0,0,0.348020911,0.027777778,0.188248096,0.247058824,0.21107628,0,0.014150943,0,0.601142857,0.225,0.124825986,0.04,0,0.376122557,0.004716981,0.113402062,0.247457627,0,0.184990125,0.451762523,0.804297774,0.181818182,0,0.072930355,0.562553191,0.020134228,0.060606061,0.573170732,0.0002331,0.013295615,0.819875776,0.95,1,0.441816462,0.126984127,0.324691358,0.939393939,0.181818182,0.113868613,0,0.015037594,0.207674944,0.007633588,0.463414634,0.288888889,0.072289157,0.055737705,0.008877616,0.46975089,0,1,0.337531486,0.121212121,0.590025359,0,0.120481928,0.23923445,0.121311475,0.047619048,0.119047619,0.017899504,0,0.026661927,0,0.111111111,0.240740741,0.135938828,0.102564103,0.649859944,0.005590266,0.755102041,0.5,0.013157895,0.306818182,0.166666667,0.004405286,0.01894452,0,0.822561692,0.168115942,0.022113022,0,0.015719468,0.055555556,0.629066049,1,0.037037037,0.25,0.431396786,0.011764706,0.316326531,0.209302326,0.010373444,0.177474403,0.0703125,0.176470588,0,0,0.035564854,0.00516129,0.203190596,0.019047619,0.362646566,0.201438849,0.106007067,0.095833333,0.046177139,0.007944389,0.234375,0.091503268,0.336,0.067567568,0.088685015,0.013605442,0.196581197,0.275862069,0.411154345,0.055555556,0.157894737,0.060475162,0.688453159,0,0,0.088669951,0.15,0.865116279,0.396169355,0.150805271,0.247109827,0.043981481,0.021178028,0.092307692,0.008408072,0.409090909,0.291666667,0.45325779,0.0078125,0.893473368,0.043478261,0.463414634,0.056050955,0.2,0.175257732,0.075501584,0.067307692,0.564064801,0.108545035,0.060606061,0.401234568,0.145631068,0,0.109589041,0,0.051932839,0,0.02173913,0.001849112,0.597208375,0.004032258,0.028725314,0.05,0,0.601449275,0.003944773,0.003787879,0.38045738,0.269230769,0,0.631768953,0.056338028,0.002140182,0.379639449,0.222222222,0.007092199,0.422338569,0,0.008547009,0.028976937,0.008695652,0.493333333,1,0.5,0,0.112903226,0.068647541,0.715265866,0.444326617,0.115384615,0.292294807,0.005802708,0.006060606,0.010810811,0.383426098,0.511821975,0.386627907,0.380492091,0.201970443,0,0.386567164,0.024559778,0,0.579015544,0.046511628,0.522981366,0.232984293,0.112295082,0.076923077,0,0.037647059,0.002444988,0.000943841,0.391162029,0.409127954,0.180722892,0.054363376,0.245098039,0,0.169099757,0.16,0,0.010948905,0.153846154,0.054360136,0.315789474,0.247774481,0.259259259,0.082089552,0,0.142857143,0.199556541,0.02919708,0.106382979,0.121076233,0.413333333,0.045454545,0.05,0,1,1,0.159563925,0.018018018,0.520746888,0.117021277,0.041172366,0.02293578,0.060606061,0.331632653,0.216216216,0.543478261,0.012658228,0.006896552,0.726315789,0.006986028,0.102040816,0.659663866,0.249439881,0.096774194,0.908925319,0.674468085,0.045531197,0.205673759,0.091743119,0.104972376,0,0.174311927,0.475716065,0.013333333,0.003132341,0.004694836,0.671378092,0.053763441,0.31092437,0.047244094,0.278128951,0.052631579,0.221768707,0.010752688,0.591304348,0.219178082,0.008264463,0.166453265,0.191176471,0.08004779,0.285714286,0,0.915354331,0.151260504,0.292537313,0.600858369,0,0.020853081,0.2,0.104712042,0.957964602,0.343434343,0,0.057692308,0.003628447,0.025641026,0.807392996,0.121212121,0.00281294,0.240773286,0.005020921,0.107438017,0.098039216,0.886842105,0.018181818,0.35188216,0.458752515,0.044776119,0.07079646,0.052238806,0.375886525,0.155555556,0.104166667,0.295289855,0.83048433,0.81314554,0.265625,0.165151515,0.282051282,0.42250287,0.240384615,0.650231125,0.373540856,0,0.566591422,0.441262849,0.428571429,0.062262718,0.090322581,0.054545455,0.806451613,0,0.348837209,0.000643501,0.230769231,0.321090047,0.222222222,0.04,0.07486631,0.2,0.006858711,0.041916168,0.247311828,0.118065434,0.188095238,0.001046572,0.149341142,0.28174305,0.130244755,0.000957854,0.001432665,0.038497653,0.257777778,0.310843373,0.040733198,0.41025641,0.588932806,0.014134276,0.223756906,0.009746589,0.010016694,0.137254902,0.077669903,0.058171745,0.033707865,0.008134805,0.1953125,0.096774194,0.237113402,0.068965517,0.017369727,0.60058309,0.163383546,0.743243243,0.03125,0.09382151,0.015625,0.177777778,0.001643385,0.123839009,0.695863747,0.463917526,0,0.026315789,0.370044053,0.000327011,0.022321429,0.231910946,0.065246338,0.14978903,0.032608696,0.053435115,0,0.327619048,0.320675105,0.269230769,0.109589041,0.006822612,0.519855596,0.381355932,0.305617978,0.012195122,0.006568974,0.157377049,0.654320988,0.04341534,0.169781931,0.046808511,0.277848707,0.001796945,0.156140351,0.044692737,0.422222222,0.024663677,0.446629213,0.044052863,0.071428571,0.482587065,0.120689655,1,0.59375,0.024096386,0.229166667,0.228571429,0.286908078,0.050767414,0.170978628,0.142857143,0.016806723,0.399361022,0.040178571,0.402777778,0.066666667,0.085714286,0.028708134,0.032786885,0,0.346153846,0,0.002116402,0.008264463,0.057921635,0.394366197,0.263157895,0.3930131,0.408983452,0.263274336,0.061538462,0.132075472,0.531365314,0.018867925,0.282674772,0.126760563,0.119791667,0.442105263,0.762527233,0.132075472,0.367052023,0.042079208,0.401709402,0.04174397,0.000874891,0.048803828,0.024390244,0,0.058968059,0.734177215,0,0.038095238,0.011627907,0.061538462,0.021144279,0.144787645,0.032258065,0.003738318,0,0.146095718,0.006833713,0.098880597,0.02,0.059275521,0.112903226,0.194230769,0,0.593264249,0.013404826,0.289634146,0.126760563,0.136363636,0,0.19858156,0.073229292,0.507246377,0.002143623,0.004651163,0.016845329,0.000961538,0.029989659,0.045336788,0.406727829,0.077809798,0,0,0.001108647,0.08,0.18,0.161559889,0.153846154,0,0.103879084,0.071428571,0,0.070707071,0.348837209,0.004347826,0.414965986,0.213622291,0.194285714,0.372413793,0.551401869,0.210952085,0.000732601,0.005121639,0.511111111,0.217777778,0.046357616,0.291666667,0.358695652,0.5578125,0.006568144,0.068965517,0.006944444,0.109756098,0.140065147,0,0.022222222,0.024096386,0.065934066,0.450980392,0.006791171,0.453125,0.042821159,0.001052632,0.018450185,0.043147208,0.205882353,0.477900552,0.111111111,0.134615385,1,0.355263158,0.244444444,0.052631579,0.196969697,0.415384615,0.178861789,0.067010309,0.142857143,0.56779661,0.261780105,0.392156863,0.616842105,0,0.215686275,0.090909091,0.244565217,0.006546645,0.936962751,0.091900312,0.003454231,1,0.065155807,0.102040816,0,0.049180328,0.098591549,0.256157635,0.118110236,0.013888889,0.021671827,0,0.133333333,0,0.7609375,0.407801418,0.008016032,0.453580902,0.430232558,0.01183432,0.223443223,0.153846154,0.204545455,0.088825215,0.235,0.102244389,0,0.038297872,0.225,0.022556391,0.016581633,0.098591549,1,0.048969072,0.071428571,0.25,0.184027778,0.163265306,0.369627507,0,0.392070485,0.062305296,0.31277533,0.340764331,0.399159664,0.034229829,0.333333333,0.222222222,0.054794521,0.04040404,0.26993865,0,0,0.381679389,0.111111111,0.427710843,0
